time,thigh_pitch_lt_deg,shank_pitch_lt_deg,contact_lt,foot_pitch_lt_deg,thigh_pitch_rt_deg,shank_pitch_rt_deg,contact_rt,foot_pitch_rt_deg,lumbar_flexion_deg,hip_flexion_lt_deg,knee_flexion_lt_deg,ankle_dorsiflexion_lt_deg,hip_flexion_rt_deg,knee_flexion_rt_deg,ankle_dorsiflexion_rt_deg
0.74,37.65340196,13.45147534,0,6.449790527,-8.384203606,-5.601508626,1000,-7.381330671,0.492975144,42.63943749,23.52187,-6.844032166,-3.141450863,-2.785027531,-1.907251378
0.745,37.47635261,15.14743281,0,8.21400579,-8.73734139,-6.019222384,1000,-7.686950373,0.50893468,42.47877487,21.64931449,-6.783391891,-3.493952932,-2.73426023,-1.801987885
0.75,37.27710912,16.79034641,0,9.943893191,-9.090284346,-6.447222449,1000,-8.009512679,0.541840452,42.27812871,19.80999242,-6.707699618,-3.862357866,-2.671311655,-1.703389085
0.755,37.05747437,18.37038891,0,11.63055121,-9.442132495,-6.886187901,1000,-8.349756567,0.590980421,42.03964292,18.01433665,-6.615533168,-4.245046668,-2.594150124,-1.611430832
0.76,36.81955511,19.87724942,0,13.26382655,-9.791731441,-7.336774173,1000,-8.708473479,0.655305644,41.76615759,16.27356802,-6.506078454,-4.639790081,-2.500573078,-1.526184644
0.765,36.56586822,21.30019446,0,14.83242374,-10.13766481,-7.799603448,1000,-9.086530594,0.733405928,41.46133293,14.59979223,-6.379144421,-5.04371584,-2.388230264,-1.44785201
0.77,36.2994163,22.6282344,0,16.32403,-10.47826931,-8.275248433,1000,-9.484897296,0.823505107,41.12971214,13.00594416,-6.235275348,-5.453336044,-2.25467301,-1.376805178
0.775,36.02369382,23.85042744,0,17.72545995,-10.81168116,-8.764215448,1000,-9.904673282,0.923489904,40.77666832,11.50552117,-6.075965212,-5.864664344,-2.097433624,-1.31362752
0.78,35.74256916,24.95631053,0,19.02284549,-11.13591035,-9.26692765,1000,-10.34711753,1.03098714,40.4081752,10.11206812,-5.903927944,-6.273425709,-1.914129368,-1.259152706
0.785,35.4600204,25.93644377,0,20.20188123,-11.44892497,-9.783719009,1000,-10.81367152,1.143487221,40.03038997,8.83840217,-5.723409177,-6.67532726,-1.702562587,-1.214487591
0.79,35.17976432,26.78304405,0,21.24810524,-11.74873382,-10.31484088,1000,-11.30597996,1.258489777,39.64912062,7.695634926,-5.540550286,-7.066339705,-1.460802172,-1.181020955
0.795,34.9048434,27.49067738,0,22.14719966,-12.03345297,-10.86047748,1000,-11.82592096,1.373645727,39.26927177,6.692078123,-5.363812461,-7.442938804,-1.1872325,-1.160434639
0.8,34.63725579,28.05691069,0,22.88534389,-12.30134794,-11.42076783,1000,-12.37563859,1.486853706,38.89438937,5.832238878,-5.204310285,-7.802254482,-0.88055922,-1.154710227
0.805,34.37766066,28.48282033,0,23.44971196,-12.55084926,-11.99583404,1000,-12.95756898,1.596281643,38.5263626,5.116058279,-5.075832455,-8.1420898,-0.539767722,-1.1661245
0.81,34.12520766,28.77324477,0,23.82922824,-12.78055212,-12.58580893,1000,-13.574448,1.700315917,38.16533605,4.538547886,-4.994304111,-8.460814582,-0.164058711,-1.197229922
0.815,33.87754665,28.93670558,0,24.0156385,-12.98920185,-13.19086303,1000,-14.22931486,1.797464403,37.80984864,4.089921444,-4.976566689,-8.757171741,0.247233844,-1.250834675
0.82,33.63104242,28.98498963,0,24.00484663,-13.17567198,-13.81122591,1000,-14.9255161,1.886237296,37.45719191,3.756209046,-5.038544574,-9.030040893,0.694728304,-1.329988677
0.825,33.38112411,28.93244227,0,23.79835654,-13.33893251,-14.4472064,1000,-15.66669821,1.965051123,37.10388255,3.520214537,-5.193035383,-9.278201709,1.179089285,-1.437959088
0.83,33.12265391,28.79504888,0,23.40449246,-13.47800104,-15.09920689,1000,-16.45677932,2.032199583,36.74610732,3.362631316,-5.447559817,-9.500133319,1.701128176,-1.57818852
0.835,32.85030259,28.58938828,0,22.83935993,-13.59188015,-15.7677257,1000,-17.29992402,2.085905541,36.38011062,3.263248615,-5.802410604,-9.693876315,2.261898623,-1.754265212
0.84,32.55902689,28.33155245,0,22.12605458,-13.67948647,-16.4533499,1000,-18.20049016,2.124463674,36.00259625,3.202291321,-6.250619598,-9.856988449,2.862782191,-1.969871864
0.845,32.24460015,28.03605952,1000,21.29262051,-13.73958276,-17.15674337,1000,-19.16294829,2.146434023,35.61111904,3.161878062,-6.779045084,-9.986584936,3.505557044,-2.228712795
0.85,31.90410065,27.71491213,1000,20.36881054,-13.77071093,-17.87863044,1000,-20.19177294,2.150787978,35.20443108,3.127394844,-7.370610952,-10.07940198,4.192452042,-2.534420176
0.855,31.53626914,27.37707994,1000,19.38176783,-13.77113418,-18.61976849,1000,-21.29129838,2.136916859,34.78273595,3.088423425,-8.00787087,-10.13184543,4.926174647,-2.890436746
0.86,31.14163637,27.02853884,1000,18.35390165,-13.73878947,-19.38089845,1000,-22.46553985,2.104535373,34.34771959,3.038976181,-8.674879139,-10.14005967,5.709898484,-3.299890264
0.865,30.72242229,26.67274365,1000,17.30242956,-13.6712508,-20.16267506,1000,-23.71794269,2.053631711,33.90230856,2.977121685,-9.357862376,-10.1000812,6.547212687,-3.765417085
0.87,30.28226525,26.311295,1000,16.24051582,-13.56570247,-20.96558772,1000,-25.05121482,1.984554342,33.45022973,2.904225223,-10.04462714,-10.00806325,7.442044295,-4.289083373
0.875,29.82591823,25.94460024,1000,15.17900574,-13.41893104,-21.78988804,1000,-26.46715117,1.898175077,32.99557973,2.824075591,-10.72359326,-9.860500755,8.398560967,-4.872293528
0.88,29.35901449,25.57239942,1000,14.12764517,-13.2273523,-22.63552996,1000,-27.96646437,1.796036334,32.54257008,2.742094302,-11.38340746,-9.654391808,9.421044372,-5.515693707
0.885,28.88790744,25.19411049,1000,13.09558814,-12.98709637,-23.50212422,1000,-29.54868033,1.680458923,32.09548043,2.664702725,-12.01318404,-9.387312888,10.51371408,-6.219126449
0.89,28.41946534,24.80897256,1000,12.09131325,-12.69415706,-24.38891231,1000,-31.21212026,1.554633626,31.65865618,2.598839319,-12.60312101,-9.05743684,11.68050565,-6.981652526
0.895,27.96071889,24.41607204,1000,11.1222428,-12.34461442,-25.29475484,1000,-32.95384094,1.422672187,31.23635431,2.551533651,-13.14511529,-8.663571857,12.9247946,-7.801514399
0.9,27.51830594,24.01441938,1000,10.19443822,-11.93492693,-26.21811859,1000,-34.76956811,1.28953665,30.83232982,2.529369296,-13.6330868,-8.205260441,14.24905959,-8.676091195
0.905,27.0977489,23.60315726,1000,9.312564056,-11.46226918,-27.15706552,1000,-36.65374264,1.160729559,30.4492117,2.537755857,-14.06292892,-7.682909601,15.65451665,-9.60195862
0.91,26.70274224,23.18183691,1000,8.480067543,-10.92487634,-28.10924547,1000,-38.59957388,1.041707471,30.08792122,2.580135902,-14.43222362,-7.097878774,17.14076631,-10.57493975
0.915,26.3346604,22.75061865,1000,7.69936285,-10.32234669,-29.07188251,1000,-40.598975,0.937153494,29.74738727,2.657376984,-14.73997053,-6.452479385,18.70549204,-11.59002407
0.92,25.99242559,22.3103226,1000,6.971822906,-9.655834998,-30.04174817,1000,-42.64260041,0.850338961,29.42465715,2.767551439,-14.98651922,-5.749880859,20.34427149,-12.64139425
0.925,25.67274585,21.86237275,1000,6.297701019,-8.92810121,-31.01512055,1000,-44.72000651,0.782790841,29.11529897,2.906120387,-15.17360657,-4.993993263,22.05053468,-13.7225974
0.93,25.37060728,21.40868004,1000,5.676140692,-8.143413663,-31.98776227,1000,-46.81960752,0.734374767,28.81388421,3.066415815,-15.30433188,-4.189405401,23.81570155,-14.82649732
0.935,25.07982592,20.95151186,1000,5.105110325,-7.307339846,-32.95494088,1000,-48.92855543,0.703730575,28.51438401,3.240229108,-15.38321143,-3.341373287,25.62948103,-15.94510457
0.94,24.7935163,20.49334499,1000,4.581760283,-6.426444987,-33.91148856,1000,-51.03247212,0.688862206,28.21043664,3.41840244,-15.41576606,-2.455774835,27.48029579,-17.06921093
0.945,24.50447314,20.03667046,1000,4.102874647,-5.50796039,-34.85189473,0,-53.11540204,0.687669946,27.89556845,3.59143085,-15.40792921,-1.539001471,29.35574948,-18.18822089
0.95,24.2055191,19.58376566,1000,3.664982547,-4.559479839,-35.77041765,0,-55.15999816,0.69826785,27.56345281,3.750096225,-15.36572852,-0.597800451,31.24305583,-19.29023191
0.955,23.8898514,19.1365143,1000,3.264376968,-3.588710236,-36.66124837,0,-57.14788819,0.719035158,27.20824463,3.886058267,-15.29506707,0.360922614,33.12943892,-20.3622716
0.96,23.55138721,18.69634121,1000,2.897270596,-2.603278109,-37.51874924,0,-59.05999609,0.748471003,26.82497903,3.992313733,-15.20145416,1.330337069,35.00253429,-21.39044097
0.965,23.18509225,18.26426502,1000,2.560012351,-1.610569736,-38.33774295,0,-60.87663155,0.784996244,26.40997225,4.063488004,-15.08978191,2.303935553,36.8507939,-22.35977977
0.97,22.78727131,17.84100567,1000,2.249190416,-0.617554798,-39.11378965,0,-62.57776576,0.826798717,25.96114173,4.095998588,-14.96426049,3.275786642,38.66388052,-23.25431119
0.975,22.35579444,17.427092,1000,1.961672274,0.369460071,-39.84337369,0,-64.14386878,0.871766479,25.47817521,4.088124839,-14.82842784,4.240788466,40.43303873,-24.05771176
0.98,21.8902327,17.02293572,1000,1.694632181,1.345142747,-40.52396127,0,-65.55724501,0.917514661,24.96253979,4.039997464,-14.68517036,5.194910076,42.1513984,-24.75459824
0.985,21.39187021,16.62885979,1000,1.445575011,2.30546508,-41.15393225,0,-66.80349769,0.961498038,24.41734645,3.953488842,-14.53675284,6.135399181,43.81415592,-25.33206089
0.99,20.86358226,16.2450903,1000,1.21234065,3.247979849,-41.73242502,0,-67.87295679,1.001199463,23.84710141,3.831995547,-14.38487762,7.06092448,45.41857448,-25.78124996
0.995,20.30958009,15.87172894,1000,0.993102864,4.171969541,-42.2591163,0,-68.76191649,1.034368148,23.25735683,3.680113492,-14.23075687,7.9716162,46.96377116,-26.09885642
1,19.7350531,15.50870714,1000,0.786381647,5.078397002,-42.73395944,0,-69.47324904,1.059265328,22.65427613,3.50325113,-14.0751596,8.868952369,48.45028551,-26.28802847
1.005,19.14573917,15.15573179,1000,0.591037951,5.969637685,-43.15690132,0,-70.01557615,1.074862235,22.04414781,3.307212072,-13.9184528,9.755485373,49.87950329,-26.35776723
1.01,18.54748372,14.81224126,1000,0.406232454,6.849022223,-43.52763787,0,-70.40201146,1.080961563,21.43291057,3.097790439,-13.76065538,10.63443083,51.25304599,-26.32185911
1.015,17.94582861,14.47739129,1000,0.231360764,7.720289492,-43.84548585,0,-70.64858503,1.078203731,20.82575146,2.880401832,-13.60150644,11.50921433,52.57226938,-26.19739043
1.02,17.34566885,14.1500799,1000,0.065964932,8.587065201,-44.10936353,0,-70.77260457,1.06793152,20.22682751,2.659780714,-13.44055834,12.38307587,53.83793598,-26.00309867
1.025,16.75101085,13.82900851,1000,-0.090348408,9.452453485,-44.31785991,0,-70.79116328,1.051925219,19.63912912,2.439777041,-13.27726836,13.2587866,55.05008807,-25.75780265
1.03,16.16485863,13.51276526,1000,-0.237985537,10.3187655,-44.46935459,0,-70.71992732,1.032061161,19.06448937,2.223280293,-13.11108498,14.13847673,56.20807032,-25.47907554
1.035,15.58925826,13.19991717,1000,-0.37741631,11.18737995,-44.56217224,0,-70.57228594,1.009986304,18.50374626,2.012295162,-12.94150861,15.02355328,57.31064968,-25.18224999
1.04,15.02550628,12.88909517,1000,-0.509194176,12.05871147,-44.59475171,0,-70.35885924,0.986896086,17.95703382,1.808168107,-12.76812123,15.91466305,58.35616331,-24.87977192
1.045,14.47448371,12.57905613,1000,-0.633953527,12.93227102,-44.56581611,0,-70.08732896,0.963463159,17.42415913,1.611928145,-12.59059048,16.81168939,59.34266481,-24.58088494
1.05,13.93702533,12.26871394,1000,-0.752391509,13.80679421,-44.47452461,0,-69.76253355,0.939918789,16.90498044,1.424657081,-12.40865392,17.71377748,60.26803679,-24.29160464
1.055,13.41422924,11.95714714,1000,-0.865239657,14.68041777,-44.3205935,0,-69.38675805,0.916234188,16.39970839,1.247793994,-12.22209587,18.619391,61.13007303,-24.01492339
1.06,12.90762961,11.64359268,1000,-0.973223971,15.55088954,-44.10438254,0,-68.96015931,0.892335204,15.9090684,1.083303137,-12.03071733,19.52640515,61.92655462,-23.75118457
1.065,12.41919783,11.32743366,1000,-1.077030285,16.41579041,-43.8269455,0,-68.48127455,0.868282382,15.4343025,0.933669515,-11.83431962,20.43223345,62.6553337,-23.49857191
1.07,11.95117965,11.00818357,1000,-1.177273872,17.2727591,-43.49004829,0,-67.9475729,0.844376547,14.97701748,0.801732491,-11.63269555,21.33398428,63.31444555,-23.25366387
1.075,11.505813,10.68547401,1000,-1.274478919,18.1196971,-43.09613819,0,-67.35600913,0.821178091,14.53892535,0.690398237,-11.42563426,22.22863752,63.90223481,-23.01201862
1.08,11.08499032,10.35904819,1000,-1.369075394,18.95492444,-42.6482438,0,-66.70353539,0.799461055,14.1215308,0.602292297,-11.21294214,23.11320952,64.4174627,-22.76875391
1.085,10.68992729,10.02876054,1000,-1.461411631,19.77727559,-42.14980093,0,-65.98753566,0.780121798,13.72582316,0.539411143,-10.99447585,23.98489304,64.85937981,-22.51908675
1.09,10.3208929,9.694578468,1000,-1.551767894,20.58612375,-41.60441075,0,-65.20615475,0.764076389,13.35202035,0.502829245,-10.77016883,24.84115581,65.22774169,-22.25880113
1.095,9.977038227,9.356583321,1000,-1.640369876,21.38133868,-41.01555329,0,-64.35850658,0.752173202,12.99939956,0.492500324,-10.54005076,25.67979559,65.52275949,-21.98461939
1.1,9.656356373,9.01496604,1000,-1.727386166,22.16318765,-40.38631504,0,-63.44475167,0.745135739,12.6662468,0.507185144,-10.30424461,26.49895193,65.7450041,-21.69443829
1.105,9.355770773,8.670013818,1000,-1.812929307,22.93219756,-39.71918523,0,-62.46605358,0.743544673,12.34991725,0.544508452,-10.0629581,27.29708075,65.89528586,-21.38740965
1.11,9.071333617,8.322088326,1000,-1.897059821,23.68900612,-39.01594177,0,-61.42443435,0.747847085,12.04699699,0.601131287,-9.816469499,28.07291273,65.97453866,-21.06387033
1.115,8.798492337,7.971598908,1000,-1.979792033,24.43423211,-38.27763004,0,-60.3225611,0.758379522,11.75352227,0.672997272,-9.565110404,28.82540936,65.98374193,-20.72514604
1.12,8.532381533,7.618974335,1000,-2.06109771,25.1683719,-37.50461524,0,-59.16350189,0.775397802,11.46521566,0.755611782,-9.30924497,29.55371599,65.92387485,-20.37327971
1.125,8.268101865,7.264634923,1000,-2.140914725,25.89172021,-36.69668286,0,-57.95047655,0.799100317,11.17771523,0.844321173,-9.049250902,30.25712017,65.79588607,-20.01072995
1.13,8.000962015,6.908968803,1000,-2.219170655,26.60430627,-35.85316983,0,-56.68664017,0.829629797,10.88678032,0.934566702,-8.785512909,30.9350154,65.60066916,-19.64008798
1.135,7.726685762,6.552315992,1000,-2.295804787,27.30585144,-34.97311063,0,-55.37492328,0.867053381,10.58847762,1.022106824,-8.518416162,31.58687458,65.33904413,-19.2638485
1.14,7.441577741,6.194961901,1000,-2.370779065,27.99574531,-34.05538759,0,-54.01793808,0.911335285,10.27934385,1.103195761,-8.248334414,32.21224043,65.01174282,-18.8842514
1.145,7.142652128,5.83713907,1000,-2.444079334,28.6730395,-33.09886008,0,-52.61794048,0.962319661,9.956522764,1.174718621,-7.975616847,32.81072398,64.61938456,-18.50320284
1.15,6.827726792,5.479033988,1000,-2.515721952,29.33646133,-32.10246933,0,-51.1768349,1.019742314,9.617865698,1.234286239,-7.700587119,33.38200058,64.1624577,-18.12225633
1.155,6.495475405,5.120793171,1000,-2.585772265,29.9844486,-31.06530286,0,-49.69620835,1.083269836,9.261980354,1.280287922,-7.423557366,33.92579269,63.6413003,-17.74264707
1.16,6.145440631,4.762528682,1000,-2.65435224,30.61519888,-29.98662262,0,-48.17739228,1.152553653,8.888236033,1.311905983,-7.144835198,34.44184437,63.05608418,-17.3653695
1.165,5.778007754,4.404324035,1000,-2.721642285,31.22673138,-28.86586421,0,-46.62153805,1.227268913,8.496739629,1.329091755,-6.864729204,34.92990402,62.40680346,-16.99127745
1.17,5.394339721,4.046238094,1000,-2.787877233,31.81695992,-27.70262775,0,-45.02969988,1.307132039,8.088291381,1.332509403,-6.583549876,35.38972769,61.69328331,-16.62118302
1.175,4.996277404,3.688309651,1000,-2.853339788,32.38377219,-26.4966681,0,-43.40291931,1.391880106,7.664329249,1.323448523,-6.301611226,35.82110382,60.91520613,-16.25594444
1.18,4.586207774,3.330560992,1000,-2.918354263,32.92510557,-25.24788551,0,-41.7423076,1.481211159,7.226864005,1.303709548,-6.019233645,36.22389309,60.07214332,-15.89654166
1.185,4.166899177,2.97300182,1000,-2.98327227,33.43901749,-23.95632198,0,-40.04910978,1.574718332,6.778378457,1.27545814,-5.736740746,36.59806446,59.16359517,-15.54412018
1.19,3.741318536,2.615632178,1000,-3.048459738,33.92373845,-22.62216326,0,-38.32474261,1.671821858,6.321706431,1.241062902,-5.454455513,36.94372289,58.18902893,-15.19999825
1.195,3.312438495,2.258445241,1000,-3.114292743,34.37770309,-21.24574387,0,-36.57080579,1.771711705,5.859891451,1.202921189,-5.172704024,37.26112616,57.14790803,-14.86564155
1.2,2.883051231,1.901429338,1000,-3.18115343,34.79956524,-19.82755138,0,-34.78907627,1.873311269,5.396035908,1.16328861,-4.891816691,37.55069415,56.03971669,-14.54262123
1.205,2.45560926,1.544569953,1000,-3.249433134,35.18818983,-18.36822543,0,-32.98148658,1.975272445,4.933156074,1.124129999,-4.612136241,37.81299617,54.86396889,-14.23256058
1.21,2.032105172,1.187847996,1000,-3.319538645,35.54262377,-16.86855592,0,-31.15009683,2.07600256,4.474049429,1.087008091,-4.334023884,38.04870995,53.62020974,-13.9370765
1.215,1.613996448,0.831237263,1000,-3.391901187,35.862051,-15.32948436,0,-29.29705029,2.173717721,4.021178408,1.05301467,-4.057867884,38.25855242,52.30801912,-13.65770144
1.22,1.202175085,0.474698877,1000,-3.466984987,36.14573724,-13.7521118,0,-27.42452105,2.266525592,3.576575238,1.022746652,-3.784089809,38.44318911,50.9270259,-13.39579208
1.225,0.796977534,0.118173476,1000,-3.54529849,36.39296692,-12.13771402,0,-25.53465495,2.352525106,3.141774626,0.996324352,-3.51315118,38.60312748,49.47693367,-13.15242646
1.23,0.398235649,-0.238426667,1000,-3.627409288,36.60298123,-10.48776003,0,-23.62951899,2.429930202,2.717773256,0.97345108,-3.245563589,38.73860427,47.95755949,-12.92831135
1.235,0.005355093,-0.595228183,1000,-3.713948265,36.77493693,-8.803944796,0,-21.71106446,2.497203078,2.305015019,0.95350734,-2.981883875,38.84948946,46.3689097,-12.72369814
1.24,-0.382588454,-0.952408195,1000,-3.805611569,36.90789015,-7.088230214,0,-19.78110524,2.553186096,1.903392369,0.935666891,-2.722704902,38.93520665,44.7112827,-12.53831838
1.245,-0.766737671,-1.310207924,1000,-3.903151256,37.00080615,-5.342893867,0,-17.8413061,2.597213207,1.51226866,0.91902987,-2.46863135,38.9946805,42.98539488,-12.37133407
1.25,-1.14833873,-1.668942146,1000,-4.007359714,37.05259977,-3.570582735,0,-15.89318752,2.629174869,1.130524789,0.902751705,-2.220252319,39.02633266,41.19252558,-12.22131249
1.255,-1.528623576,-2.029005577,1000,-4.119053042,37.06220494,-1.7743764,0,-13.93814939,2.649530803,0.756640996,0.886168354,-1.978113363,39.02813353,39.33467712,-12.08622337
1.26,-1.908704014,-2.390876291,1000,-4.239045671,37.0286707,0.042139893,0,-11.97751846,2.659283516,0.38879992,0.868903219,-1.74267942,38.99770782,37.41474264,-11.96346009
1.265,-2.289480758,-2.755115205,1000,-4.368122127,36.95128333,1.874806959,0,-10.01262028,2.659940293,0.024997046,0.850951638,-1.5142957,38.93248112,35.43666376,-11.8498955
1.27,-2.671580582,-3.122361936,1000,-4.507015608,36.82971548,3.718822769,0,-8.044883969,2.653461856,-0.336852589,0.832730504,-1.293161293,38.82987697,33.40558453,-11.74196896
1.275,-3.05532186,-3.493325143,1000,-4.656406761,36.66416427,5.568688514,0,-6.075978982,2.642194426,-0.698808834,0.815093201,-1.079329996,38.68752694,31.32795205,-11.63581185
1.28,-3.440711828,-3.868765568,1000,-4.816926507,36.45545155,7.418182677,0,-4.10798236,2.628778849,-1.06280348,0.799302805,-0.872720262,38.50347367,29.21153227,-11.52741749
1.285,-3.827470647,-4.24947738,1000,-4.989176267,36.2050788,9.260364411,0,-2.143567974,2.616038155,-1.430549404,0.786973616,-0.673153652,38.27634741,27.06534194,-11.41284396
