time,thigh_pitch_lt_deg,shank_pitch_lt_deg,contact_lt,foot_pitch_lt_deg,thigh_pitch_rt_deg,shank_pitch_rt_deg,contact_rt,foot_pitch_rt_deg,lumbar_flexion_deg,hip_flexion_lt_deg,knee_flexion_lt_deg,ankle_dorsiflexion_lt_deg,hip_flexion_rt_deg,knee_flexion_rt_deg,ankle_dorsiflexion_rt_deg
0.74,-31.33731287,-31.40912579,1000,-20.34085606,27.2157613,17.93928959,1000,14.39171155,4.996523093,-34.36180638,0.446760814,10.64610931,25.10842603,9.418948631,-3.507855392
0.745,-30.75410822,-32.42699183,1000,-22.08891835,27.06646708,17.0618852,1000,13.17807745,5.062223152,-33.90577699,2.019484447,9.87309321,24.86057664,10.1440251,-3.836175333
0.75,-30.08912205,-33.46772893,1000,-23.94773012,26.92002871,16.1727675,1000,11.99706544,5.14198145,-33.35729953,3.696162898,9.007071078,24.6217571,10.88172542,-4.118346471
0.755,-29.34631178,-34.5301344,1000,-25.91237038,26.77711403,15.2746519,1000,10.8585174,5.231189899,-32.72029368,5.471944672,8.051516496,24.38789928,11.62890688,-4.347696888
0.76,-28.53148543,-35.61290707,1000,-27.97567502,26.63835117,14.37118187,1000,9.770815917,5.323281505,-32.00060783,7.339922983,7.01214391,24.15526537,12.38184805,-4.52021564
0.765,-27.65218381,-36.7145875,1000,-30.12829742,26.50419561,13.46677552,1000,8.74096814,5.410563872,-31.20589291,9.291192918,5.896844966,23.92092487,13.13652804,-4.634220286
0.77,-26.71710513,-37.83343303,1000,-32.35887273,26.37443424,12.56642172,1000,7.774641377,5.48525186,-30.34514033,11.31531216,4.715465368,23.68266171,13.88850953,-4.689967331
0.775,-25.73533451,-38.96724329,1000,-34.6542986,26.24765737,11.67544602,1000,6.876213916,5.540493261,-29.42806809,13.40091549,3.479411122,23.43861651,14.63265163,-4.689198186
0.78,-24.71563322,-40.11315801,1000,-37.00009382,26.12101493,10.79925942,1000,6.04878728,5.571046446,-28.46441472,15.53625034,2.201132253,23.18713254,15.36291758,-4.634737356
0.785,-23.66587941,-41.26746299,1000,-39.38078247,25.99038686,9.943092617,1000,5.294301424,5.573619518,-27.46330184,17.70958398,0.893578892,22.92679101,16.07242998,-4.530039665
0.79,-22.59279775,-42.42540351,1000,-41.78027463,25.8508216,9.111711822,1000,4.613787053,5.546975974,-26.43287531,19.90934455,-0.430336414,22.65641866,16.75372759,-4.37867248
0.795,-21.50198508,-43.58103878,1000,-44.1822227,25.69706377,8.30914025,1000,4.007645814,5.492002989,-25.38024999,22.12402151,-1.758203862,22.37491816,17.399168,-4.183836148
0.8,-20.39813819,-44.72721931,1000,-46.57024531,25.52410537,7.538433208,1000,3.475584841,5.411773073,-24.31165604,24.34199219,-3.078314597,22.08103734,18.00148797,-3.948299995
0.805,-19.28533813,-45.85586708,1000,-48.9279042,25.32776048,6.801569741,1000,3.016161228,5.311384112,-23.23258138,26.5515738,-4.379324065,21.77339189,18.5544836,-3.674835582
0.81,-18.16728044,-46.95832791,1000,-51.23860837,25.10507795,6.099461131,1000,2.626161729,5.197573349,-22.14780552,28.741178,-5.64982529,21.45069048,19.05355052,-3.366905283
0.815,-17.04733234,-48.02570643,1000,-53.48565174,24.85440578,5.432023218,1000,2.30028328,5.078118377,-21.0612536,30.89959303,-6.878096511,21.11193545,19.49586018,-3.029122598
0.82,-15.92843512,-49.04922046,1000,-55.65215631,24.57517933,4.79827258,1000,2.031468121,4.96108844,-19.97579263,33.01639852,-8.051816188,20.75649228,19.8802395,-2.667088855
0.825,-14.81293658,-50.02058276,1000,-57.72089939,24.26766298,4.196451363,1000,1.811945599,4.854075554,-18.89308856,35.08242387,-9.157781048,20.38413041,20.20696607,-2.286555234
0.83,-13.70240883,-50.93234221,0,-59.67420445,23.93274336,3.624194628,1000,1.634143945,4.76332203,-17.8135405,37.09012291,-10.18185345,19.99509912,20.47755496,-1.892705849
0.835,-12.59752756,-51.77810984,0,-61.4939366,23.57174147,3.07873279,1000,1.490697537,4.692947571,-16.73632262,39.03374154,-11.1092497,19.59018199,20.69450576,-1.490319653
0.84,-11.49810708,-52.55263691,0,-63.16163192,23.18624129,2.557118899,1000,1.374331464,4.644544037,-15.65958392,40.90919497,-11.92518217,19.1706887,20.86102057,-1.08404361
0.845,-10.40334884,-53.25178655,0,-64.65880256,22.77797214,2.056461601,1000,1.278165254,4.617171337,-14.58086907,42.71366584,-12.61577854,18.73837812,20.98074154,-0.678266824
0.85,-9.312278547,-53.87248353,0,-65.96749268,22.34873871,1.574128861,1000,1.196206435,4.607740901,-13.49773308,44.4450349,-13.16914074,18.29529643,21.05751505,-0.276781969
0.855,-8.224267865,-54.41266223,0,-67.07119081,21.9003727,1.107905063,1000,1.123469539,4.611657885,-12.40840498,46.10126529,-13.57649946,17.84359498,21.09516688,0.117223568
0.86,-7.139476326,-54.87120414,0,-67.95603299,21.43469759,0.656089978,1000,1.0558741,4.623565512,-11.3123039,47.67989873,-13.83324604,17.38536595,21.09730672,0.501009952
0.865,-6.059104493,-55.24788511,0,-68.61250885,20.95348942,0.217528877,1000,0.990220486,4.638062025,-10.21031412,49.1778005,-13.93990818,16.92248365,21.06717894,0.872261176
0.87,-4.985428822,-55.54333188,0,-69.03761403,20.45842722,-0.208415355,1000,0.924161998,4.650246198,-9.104777338,50.59119164,-13.90281962,16.45647943,21.00756429,1.2291047
0.875,-3.921650035,-55.75887655,0,-69.23611914,19.95105039,-0.621930712,1000,0.856111141,4.656000436,-7.999222463,51.91582911,-13.73394119,15.98850499,20.92073812,1.5700987
0.88,-2.871616836,-55.89631167,0,-69.22038609,19.43273723,-1.02285093,1000,0.7851091,4.652049214,-6.897918005,53.14724132,-13.44984818,15.51940235,20.80848162,1.894200994
0.885,-1.839488593,-55.95768104,0,-69.00899849,18.90470901,-1.410766635,1000,0.710725256,4.635920896,-5.805377879,54.28104099,-13.07021125,15.04982559,20.6721389,2.200773507
0.89,-0.829395504,-55.94514397,0,-68.62455163,18.36805953,-1.785142323,1000,0.632955524,4.605946903,-4.725940541,55.31327529,-12.61609416,14.58034623,20.51271147,2.489580076
0.895,0.154865797,-55.86085381,0,-68.09121249,17.8237965,-2.145435539,1000,0.552112616,4.561281029,-3.663428326,56.24072007,-12.10841081,14.11154812,20.33097801,2.760766107
0.9,1.110080375,-55.70682662,0,-67.43250314,17.27287371,-2.49120448,1000,0.468721393,4.501932589,-2.620931544,57.0610813,-11.56665991,13.64404816,20.12760977,3.01482148
0.905,2.033816512,-55.48481202,0,-66.66961615,16.7162073,-2.822190957,1000,0.383431351,4.428751522,-1.600685448,57.77312354,-11.00799441,13.17845427,19.90326498,3.25253187
0.91,2.924566106,-55.19619836,0,-65.82036372,16.15467647,-3.138369857,1000,0.296943492,4.343303722,-0.604003406,58.37673467,-10.44661823,12.71531882,19.65865217,3.474914529
0.915,3.781831017,-54.84196192,0,-64.898734,15.58911943,-3.439962409,1000,0.209951563,4.247657342,0.368747558,58.87294143,-9.893505543,12.25510765,19.39456691,3.683141757
0.92,4.606116238,-54.42267125,0,-63.91496238,15.0203269,-3.72742029,1000,0.123098604,4.144124939,1.318086749,59.26384849,-9.356434881,11.79818024,19.11190629,3.878461708
0.925,5.398813633,-53.93854612,0,-62.87595677,14.44903262,-4.001389142,1000,0.03694862,4.035015006,2.245253496,59.55248863,-8.840269668,11.34476843,18.81166543,4.062126736
0.93,6.162011304,-53.38956023,0,-61.78589657,13.87589948,-4.262656936,1000,-0.048029724,3.922472225,3.151942855,59.74261637,-8.347375975,10.8949184,18.49491723,4.23533136
0.935,6.898279285,-52.77556627,0,-60.6468854,13.30150543,-4.512097909,1000,-0.13147237,3.808413121,4.040013769,59.83848676,-7.878106095,10.44841514,18.16278629,4.399163745
0.94,7.610461513,-52.09641263,0,-59.45957809,12.72632366,-4.75062041,1000,-0.2131198,3.694527684,4.911240106,59.84463045,-7.431301546,10.00472525,17.8164156,4.554577521
0.945,8.301474907,-51.35204705,0,-58.22375035,12.15070102,-4.979129298,1000,-0.292810316,3.582301848,5.767131337,59.76563245,-7.004779521,9.562988719,17.45693647,4.702388416
0.95,8.974122063,-50.54259662,0,-56.93879088,11.57483903,-5.19850153,1000,-0.370461583,3.473036555,6.608834445,59.6059169,-6.595783435,9.122074562,17.08544233,4.84329552
0.955,9.630921887,-49.66842367,0,-55.60411139,10.99877462,-5.409577383,1000,-0.446049181,3.367854136,7.437104264,59.36954731,-6.201384223,8.680682203,16.70296478,4.977918613
0.96,10.27396308,-48.73015076,0,-54.21947658,10.42235859,-5.613162292,1000,-0.519584402,3.267720362,8.252293237,59.06004195,-5.818836399,8.237436017,16.31044621,5.106842206
0.965,10.9047617,-47.72865606,0,-52.78524409,9.845239079,-5.810034798,1000,-0.591092407,3.173467254,9.054321129,58.68018843,-5.445873562,7.79096454,15.90871285,5.230660424
0.97,11.52413624,-46.66505488,0,-51.30251735,9.266860126,-6.000952751,1000,-0.660599557,3.085802275,9.842633945,58.23189002,-5.080926429,7.339970055,15.49845345,5.350005765
0.975,12.13213206,-45.54067005,0,-49.77320936,8.686473786,-6.186656429,1000,-0.728125165,3.005307638,10.61616916,57.71608143,-4.723256071,6.883268817,15.08020382,5.465565082
0.98,12.72803914,-44.35699719,0,-48.20003482,8.103166998,-6.367868718,1000,-0.793677838,2.932444076,11.37336588,57.13276524,-4.373010793,6.41979318,14.65434203,5.578082776
0.985,13.31047233,-43.11568268,0,-46.58637899,7.515899891,-6.545293188,1000,-0.857250677,2.867562796,12.11220289,56.48114699,-4.031129223,5.948565474,14.22109396,5.688357276
0.99,13.87756884,-41.81850323,0,-44.93609946,6.923544031,-6.719609393,1000,-0.918818812,2.81088815,12.83037069,55.75989329,-3.699167686,5.468686935,13.78054006,5.797227499
0.995,14.42724494,-40.46733141,0,-43.25329021,6.324920371,-6.891467911,1000,-0.978337845,2.762500733,13.52549826,54.96742824,-3.37910379,4.979325538,13.33262683,5.905554377
1,14.9573632,-39.06407919,0,-41.5420236,5.718842438,-7.06148493,1000,-1.035747046,2.722357094,14.1952609,54.10210809,-3.073139551,4.479685788,12.87718894,6.014195463
1.005,15.46586612,-37.61062554,0,-39.80610198,5.104150364,-7.230234222,1000,-1.090978523,2.690336826,14.83743464,53.16233539,-2.783532,3.968959942,12.41396655,6.123971519
1.01,15.95087365,-36.10874287,0,-38.04883669,4.479733707,-7.398239617,1000,-1.143968253,2.666265559,15.44994387,52.14663011,-2.512444992,3.446308423,11.94261843,6.235633529
1.015,16.41074564,-34.56004142,0,-36.27286701,3.844550866,-7.565971847,1000,-1.194666075,2.649922623,16.03089778,51.05368042,-2.261815918,2.910866482,11.46274074,6.349838236
1.02,16.8441101,-32.96594331,0,-34.48005549,3.197641442,-7.733852296,1000,-1.24304328,2.641048767,16.57859756,49.88238902,-2.033230067,2.361751507,10.97388934,6.467136484
1.025,17.24984535,-31.32768144,0,-32.6714563,2.5381337,-7.902261918,1000,-1.289098263,2.639347041,17.09151551,48.63189919,-1.827816454,1.798080198,10.47560578,6.58797206
1.03,17.62701908,-29.6463269,0,-30.84734569,1.865244641,-8.071551927,1000,-1.332857575,2.644452113,17.56827259,47.3016083,-1.646171055,1.219014466,9.96744002,6.712689904
1.035,17.9748093,-27.92283773,0,-29.00730793,1.178279415,-8.24205618,1000,-1.374376253,2.655864361,18.0076533,45.89118925,-1.488311703,0.623852566,9.448974106,6.841549242
1.04,18.29245132,-26.15811567,0,-27.15036653,0.476633225,-8.414107885,1000,-1.413741369,2.672909632,18.4086391,44.40065001,-1.353676412,0.012107656,8.919851098,6.974739942
1.045,18.57921687,-24.35306892,0,-25.27513622,-0.240203767,-8.58806121,1000,-1.451074174,2.694741681,18.77044549,42.83043553,-1.241148392,-0.616449674,8.379809168,7.112406402
1.05,18.83442393,-22.50867502,0,-23.37997308,-0.972635206,-8.764313156,1000,-1.4865352,2.720376323,19.09257061,41.18156065,-1.149093674,-1.26177096,7.828720752,7.254670299
1.055,19.05746556,-20.62605321,0,-21.46312164,-1.720930693,-8.943324236,1000,-1.520326421,2.74874867,19.37484957,39.4557642,-1.075401973,-1.92351457,7.266645136,7.401656079
1.06,19.24784315,-18.70653636,0,-19.52285575,-2.485179808,-9.125633315,1000,-1.552690133,2.778788488,19.61749546,37.65564901,-1.017539015,-2.601034795,6.69389073,7.553514481
1.065,19.40520645,-16.75174497,0,-17.55761265,-3.265228098,-9.311865329,1000,-1.583907432,2.80950652,19.82112411,35.7848003,-0.972608416,-3.29337748,6.111086204,7.710439386
1.07,19.52940203,-14.76366678,0,-15.56612295,-4.060603713,-9.502735484,1000,-1.614295151,2.840076798,19.98676766,33.84787632,-0.937420937,-3.999284411,5.519255337,7.872682153
1.075,19.62053102,-12.74474098,0,-13.54752723,-4.87043932,-9.699047024,1000,-1.6442083,2.869894217,20.11588987,31.85066317,-0.908561242,-4.717196244,4.919889505,8.040553809
1.08,19.67901725,-10.69793905,0,-11.50147203,-5.693399427,-9.901687194,1000,-1.6740483,2.898584331,20.21041799,29.8000807,-0.882451241,-5.445242195,4.315013418,8.21441904
1.085,19.7056773,-8.626841261,0,-9.428200903,-6.527622401,-10.11162176,1000,-1.7042731,2.925972422,20.27277804,27.70412842,-0.855422457,-6.181224397,3.707235532,8.394685803
1.09,19.70179217,-6.535717149,0,-7.328642407,-7.370682817,-10.32989117,1000,-1.735406087,2.952020536,20.30593596,25.57178308,-0.823784291,-6.922593189,3.099781148,8.581796544
1.095,19.66917135,-4.429614769,0,-5.204498323,-8.219585823,-10.55760661,1000,-1.768039375,2.976764234,20.31341066,23.41285766,-0.783875909,-7.666445537,2.496495789,8.77622408
1.1,19.61022496,-2.314475438,0,-3.058351438,-9.070794583,-10.7959467,1000,-1.802839786,3.000265324,20.2992648,21.23788122,-0.732097513,-8.409556314,1.901819621,8.978464317
1.105,19.52804538,-0.197267297,0,-0.893789772,-9.920292467,-11.04614773,1000,-1.840556664,3.022592831,20.2680752,19.05803518,-0.664921685,-9.148448416,1.320723397,9.189018804
1.11,19.42649087,1.913891366,0,1.284434708,-10.76369267,-11.30949035,1000,-1.882037534,3.043828713,20.22488484,16.88515854,-0.578932289,-9.879512975,0.758596508,9.408364157
1.115,19.31024615,4.009651171,0,3.470211939,-11.59640415,-11.58727894,1000,-1.928250862,3.064099017,20.17512895,14.73180991,-0.470924086,-10.59918113,0.221073799,9.63690515
1.12,19.1848403,6.079417469,0,5.65585808,-12.41384376,-11.88081445,1000,-1.980310268,3.083617113,20.12453684,12.61137438,-0.33807432,-11.3041313,-0.286188788,9.874918686
1.125,19.05660137,8.11142054,0,7.831904121,-13.21167771,-12.19136101,1000,-2.039489129,3.102711995,20.07901093,10.5381779,-0.178181895,-11.99150296,-0.757773823,10.12249975
1.13,18.93254857,10.09286116,0,9.98691895,-13.98606585,-12.52010593,1000,-2.107235691,3.121833786,20.04448732,8.527587864,0.010055221,-12.65909617,-1.188772624,10.37949973
1.135,18.82022508,12.01011377,0,12.10740376,-14.73388181,-12.86812005,1000,-2.185182192,3.141553833,20.02677079,6.596066902,0.226765864,-13.30554452,-1.575034507,10.64547096
1.14,18.7274837,13.84897874,0,14.17780457,-15.4528926,-13.23632358,1000,-2.275158159,3.16258448,20.03134132,4.761135613,0.470679498,-13.93046746,-1.91337639,10.91961258
1.145,18.66225512,15.59498876,0,16.18069616,-16.1418841,-13.62546766,1000,-2.379198191,3.185815546,20.06316223,3.041204427,0.738995971,-14.53458144,-2.201728747,11.20073792
1.15,18.63228556,17.23377777,0,18.09715968,-16.80070969,-14.03613089,1000,-2.499547418,3.212375081,20.12646292,1.455200519,1.027362483,-15.11976226,-2.43919542,11.48725921
1.155,18.64480081,18.75151783,0,19.90734897,-17.4302546,-14.46873281,1000,-2.638670426,3.243669953,20.22447688,0.021913414,1.32994353,-15.68901279,-2.626016346,11.77718686
1.16,18.70606984,20.13541927,0,21.591203,-18.03230809,-14.92355923,1000,-2.799248335,3.281393878,20.35911701,-1.240972119,1.639570039,-16.2463214,-2.763430089,12.0681534
1.165,18.82083429,21.37420717,0,23.12926825,-18.6093394,-15.40079362,1000,-2.98417139,3.327485466,20.53056313,-2.318091423,1.948040451,-16.79639925,-2.853437541,12.35744998
1.17,18.99161878,22.45845511,0,24.50353035,-19.16419731,-15.90055183,1000,-3.196514102,3.384019567,20.73678994,-3.197667768,2.246586158,-17.34429942,-2.898488434,12.64208397
1.175,19.21803055,23.38097871,0,25.69824145,-19.69976643,-16.42291825,1000,-3.439520099,3.453026409,20.97314649,-3.87288971,2.526300479,-17.89493857,-2.901123637,12.91882675
1.18,19.49621752,24.13724505,0,26.70057934,-20.21861548,-16.96798108,1000,-3.716596827,3.536262755,21.23215249,-4.3430786,2.778403708,-18.45257347,-2.863607077,13.18425166
1.185,19.81871621,24.7257094,0,27.50108758,-20.72268359,-17.53586125,1000,-4.031320819,3.634961796,21.50370925,-4.614207096,2.994391599,-19.02030788,-2.787597539,13.4347566
1.19,20.17499877,25.14798301,0,28.09393233,-21.21303221,-18.12673438,1000,-4.38743816,3.749613231,21.77596603,-4.698309763,3.166187951,-19.59970231,-2.673890935,13.6665867
1.195,20.55258268,25.40881617,0,28.47696135,-21.68967551,-18.7408453,1000,-4.78887456,3.879791211,22.03665554,-4.612020872,3.286306208,-20.19050402,-2.522247584,13.8758411
1.2,20.93840259,25.51593062,0,28.65169441,-22.15149694,-19.37851279,1000,-5.239745783,4.024028058,22.27452354,-4.37473525,3.348115701,-20.79049607,-2.331316205,14.05846845
1.205,21.31995906,25.4797395,0,28.62330199,-22.59625002,-20.04012771,1000,-5.744369163,4.179685365,22.48040598,-4.007008798,3.346202005,-21.3954126,-2.098649746,14.2102544
1.21,21.68587519,25.31294735,0,28.40044599,-23.02063607,-20.7261436,1000,-6.307283006,4.342870752,22.64760056,-3.529642232,3.276678185,-21.99895366,-1.820805329,14.32679501
1.215,22.02609564,25.03000211,0,27.99485637,-23.42044199,-21.43706726,1000,-6.933264295,4.508484529,22.77175842,-2.963199157,3.137336858,-22.59294686,-1.49349891,14.40347375
1.22,22.33201657,24.64641453,0,27.420681,-23.79072464,-22.17344682,1000,-7.6273372,4.670468998,22.85054391,-2.327662408,2.92766752,-23.16771882,-1.111796915,14.43544704
1.225,22.59666783,24.17800936,0,26.69382104,-24.12602954,-22.93586399,1000,-8.394772123,4.822501071,22.88304571,-1.642064998,2.648893921,-23.71285253,-0.670320063,14.41764709
1.23,22.81497714,23.64014811,0,25.83137643,-24.42062651,-23.72491584,1000,-9.241035485,4.958762981,22.86937254,-0.923963463,2.304111328,-24.21793792,-0.163455725,14.34482474
1.235,22.98406684,23.04698755,0,24.85161866,-24.6687475,-24.54118314,1000,-10.17172263,5.074803553,22.81035763,-0.188743483,1.898919996,-24.67336533,0.414428312,14.21159314
1.24,23.10341218,22.41088357,0,23.77297796,-24.86479609,-25.38520224,1000,-11.19250357,5.168067377,22.70758294,0.55102932,1.44078775,-25.07076645,1.068810073,14.01246513
1.245,23.17476879,21.74193294,1000,22.61354904,-25.00350255,-26.25743778,1000,-12.30903693,5.238113472,22.56350473,1.286115385,0.938825473,-25.40315698,1.804889834,13.74192425
1.25,23.20196743,21.04769156,1000,21.39032107,-25.0800192,-27.15825812,1000,-13.52685287,5.286556273,22.38166333,2.01095604,0.403171324,-25.66485839,2.627513563,13.39452065
1.255,23.19069528,20.33317953,1000,20.11844377,-25.08997366,-28.08791268,1000,-14.85118259,5.316799995,22.16694506,2.723805587,-0.155832605,-25.85136259,3.54111983,12.96501356
1.26,23.14819516,19.60114824,1000,18.81194641,-25.02953033,-29.04651052,1000,-16.28673163,5.333587159,21.92572893,3.42652744,-0.727116394,-25.95924798,4.549658002,12.44856969
1.265,23.08279657,18.85256404,1000,17.48475337,-24.89549199,-30.03400281,1000,-17.83739472,5.342438105,21.66577315,4.123969343,-1.298246862,-25.98619157,5.656451813,11.8410204
1.27,23.00326129,18.08720574,1000,16.15155547,-24.68545947,-31.05017313,1000,-19.50592699,5.349088712,21.39578592,4.822968893,-1.855005989,-25.93107094,6.863999547,11.13916634
1.275,22.91785834,17.304316,1000,14.82815959,-24.39805386,-32.09462865,1000,-21.29354491,5.358993097,21.12458881,5.530928352,-2.381530845,-25.79409502,8.173706425,10.34115718
1.28,22.83315318,16.50324526,1000,13.53105321,-24.0331537,-33.16679728,1000,-23.19947241,5.37683893,20.85991176,6.253994159,-2.861251434,-25.57684056,9.585605244,9.446936841
1.285,22.75280895,15.68399224,1000,12.27633063,-23.59205667,-34.26592718,1000,-25.22047996,5.406065431,20.60715227,6.99524849,-3.278425476,-25.28208978,11.09815455,8.458703877
1.29,22.67680513,14.847578,1000,11.07841935,-23.07743044,-35.39106713,1000,-27.35052538,5.448538134,20.36842905,7.753418022,-3.61978535,-24.91344434,12.70823021,7.3812629
