time,pelvis_pitch_deg,head_pitch_deg,thigh_pitch_lt_deg,shank_pitch_lt_deg,contact_lt,foot_pitch_lt_deg,thigh_pitch_rt_deg,shank_pitch_rt_deg,contact_rt,foot_pitch_rt_deg,lumbar_flexion_deg,hip_flexion_lt_deg,knee_flexion_lt_deg,ankle_dorsiflexion_lt_deg,hip_flexion_rt_deg,knee_flexion_rt_deg,ankle_dorsiflexion_rt_deg
12.335,-0.7582540307,0.5194515407,-7.284173326,-14.03095495,1000,-3.953040697,22.25435111,-9.529950195,0,-6.565521769,0.6459966858,-6.56131288,6.767067779,10.07428556,23.03572964,31.79009042,2.964466517
12.34,-0.7228494216,0.5196104307,-7.888558171,-14.4453195,1000,-4.095827633,22.27332763,-7.267490045,0,-4.219951583,0.6877333055,-7.200247967,6.576965071,10.3449474,23.03114816,29.54376998,3.054661015
12.345,-0.6802425117,0.5252796525,-8.490326976,-14.86838136,1000,-4.243333949,22.27338799,-5.005266777,0,-1.868353217,0.738035347,-7.843767639,6.39789065,10.61964677,23.00374848,27.27481039,3.151232641
12.35,-0.6303369339,0.5356695882,-9.08908317,-15.30099058,1000,-4.397508652,22.25830613,-2.755998039,0,0.4822002181,0.7956601411,-8.491505886,6.231053536,10.8972844,22.95799931,25.00010613,3.259652464
12.355,-0.5734252716,0.5500081978,-9.684360688,-15.74401009,1000,-4.560557526,22.23228685,-0.5331442129,0,2.823417932,0.858939694,-9.142641092,6.077744133,11.17653251,22.89905774,22.73800362,3.384877582
12.36,-0.5101857979,0.5675588608,-10.27569238,-16.19829599,1000,-4.734913413,22.19999528,1.649271351,0,5.145694439,0.925856729,-9.795965706,5.939245563,11.45584525,22.83271704,20.5081607,3.531078701
12.365,-0.4416371094,0.5876393132,-10.86261536,-16.66468542,1000,-4.923216079,22.16654412,3.776866853,0,7.438054611,0.9941517279,-10.44993783,5.816813433,11.73346434,22.76526783,18.33130736,3.701393641
12.37,-0.3690604124,0.6096403184,-11.44461172,-17.14399293,1000,-5.128294558,22.13739048,5.835145116,0,9.68813735,1.06144309,-11.10270312,5.711726968,12.0074285,22.70324083,16.22883684,3.897686892
12.375,-0.293910039,0.6330372173,-12.02097941,-17.63702375,1000,-5.353148808,22.11810812,7.80977266,0,11.88221722,1.125351703,-11.75206284,5.625425672,12.27559956,22.65302959,14.2221919,4.120315711
12.38,-0.2177309317,0.6573914569,-12.59067381,-18.14460755,1000,-5.600922721,22.11402439,9.686868405,0,14.00527308,1.183604355,-12.39540779,5.559696577,12.53571735,22.6204161,12.33206595,4.367936477
12.385,-0.1420896781,0.6823411076,-13.15216864,-18.66763995,1000,-5.874890655,22.12972324,11.45323727,0,16.04113137,1.234109661,-13.029659,5.516851806,12.78544903,22.61002196,10.57749662,4.637441572
12.39,-0.06852509578,0.7075795117,-13.7033738,-19.20711752,1000,-6.178468227,22.16848915,13.096544,0,17.97272239,1.275011788,-13.65124497,5.499846735,13.02240826,22.62477643,8.974953421,4.92406532
12.395,0.001487658364,0.7328297194,-14.24162392,-19.7641525,1000,-6.515235552,22.23181693,14.60549166,0,19.78246325,1.30472515,-14.25613271,5.512312161,13.24414271,22.66551757,7.537518219,5.221603955
12.4,0.06657527683,0.7578175294,-14.76373706,-20.33996973,1000,-6.888972129,22.31909945,15.97004449,0,21.45277103,1.321971735,-14.83992612,5.558504054,13.44809493,22.73080779,6.274260129,5.522710136
12.405,0.1255049604,0.7822519003,-15.26612867,-20.93588818,1000,-7.303683169,22.42754815,17.18166929,0,22.96666928,1.325821517,-15.39801255,5.643187711,13.63155931,22.81700082,5.189903212,5.819246582
12.41,0.1772142624,0.8058167984,-15.74494716,-21.55329603,1000,-7.763629407,22.55232836,18.23362845,0,24.308425,1.315719863,-15.92571407,5.771497644,13.79163158,22.9185308,4.284756872,6.10259787
12.415,0.2208266436,0.8281763872,-16.19620719,-22.19362672,1000,-8.273361578,22.68691328,19.12132121,0,25.46414409,1.291477206,-16.41841457,5.948801541,13.92515601,23.02841121,3.554903261,6.363873197
12.42,0.2556626667,0.8489966375,-16.61590316,-22.85833117,1000,-8.837763423,22.82360818,19.84261946,0,26.42225248,1.253221995,-16.87166062,6.180577818,14.02866082,23.13885804,2.992609622,6.593992141
12.425,0.2812554603,0.8679790584,-17.00008209,-23.54884185,1000,-9.462093166,22.95409461,20.39814584,0,27.17381634,1.201337225,-17.28122651,6.472320145,14.09828656,23.24185659,2.58682366,6.783673978
12.43,0.2973757723,0.8848971217,-17.34485993,-24.26653395,1000,-10.15202373,23.06992874,20.79143069,0,27.71272599,1.136410369,-17.64313821,6.829486399,14.12971194,23.32960127,2.323726906,6.923430862
12.435,0.3040499056,0.8996271513,-17.64638628,-25.01269367,1000,-10.91366241,23.1629834,21.02890647,0,28.03583944,1.059204473,-17.95364744,7.25749447,14.11810592,23.39483945,2.187360282,7.00371285
12.44,0.3015729912,0.912171212,-17.9007879,-25.78849796,1000,-11.75354048,23.22581456,21.11978132,0,28.14316486,0.9706718853,-18.20919087,7.761737412,14.05811981,23.43112344,2.16024565,7.015243401
12.445,0.2905228353,0.9226646008,-18.10413037,-26.59499747,1000,-12.67855501,23.25197173,21.07578571,0,28.03816273,0.8720063354,-18.40637907,8.347572276,13.9439293,23.43299297,2.22401765,6.949621097
12.45,0.2717653625,0.9313722079,-18.25242577,-27.43310259,1000,-13.69584991,23.23629075,20.91079443,0,27.72808151,0.764728062,-18.54203108,9.020259593,13.76933958,23.39614779,2.360098253,6.800082306
12.455,0.2464390228,0.9386747315,-18.34169199,-28.30356102,1000,-14.81263248,23.17512099,20.64031624,0,27.22417323,0.6507841954,-18.61324325,9.784843559,13.52794659,23.31758549,2.550370744,6.562270189
12.46,0.2159243671,0.9450505854,-18.36805682,-29.20692609,1000,-16.03590937,23.06643114,20.28081112,0,26.54166858,0.5326662018,-18.61748754,10.6459856,13.21337015,23.19564859,2.777844442,6.234929187
12.465,0.181799065,0.9510566915,-18.32788649,-30.1435138,1000,-17.37215069,22.90980307,19.8488256,0,25.69945897,0.4134534185,-18.55271523,11.60777546,12.81954956,23.02998737,3.027344343,5.820487036
12.47,0.145790636,0.9573119037,-18.21792355,-31.11334884,1000,-18.82689423,22.70637486,19.35996725,1000,24.71955361,0.2967741276,-18.41746158,12.673538,12.34109031,22.82148555,3.286290249,5.325552896
12.475,0.1097112041,0.9644793289,-18.03543189,-32.11610086,1000,-20.40429198,22.45880919,18.82794214,1000,23.62543935,0.1867009266,-18.21093188,13.8456408,11.7736624,22.57224075,3.545421261,4.760238378
12.48,0.0753746496,0.9732456277,-17.77835426,-33.1510123,1000,-22.1066174,22.17134827,18.26372924,1000,22.44083695,0.08753532266,-17.93307336,15.12529785,11.11443327,22.28565986,3.799480452,4.137706132
12.485,0.04449849045,0.9843060472,-17.44547693,-34.21682069,1000,-23.93377,21.84996129,17.67516829,1000,21.18862743,0.003477136766,-17.58462895,16.51237619,10.36250155,21.96667269,4.047633503,3.473442545
12.49,0.01861101076,0.9983554407,-17.03658998,-35.31165997,1000,-25.88281236,21.50247979,17.06715319,1000,19.89064784,-0.06174836762,-17.16718155,18.00519832,9.519281983,21.62194168,4.293344501,2.784778838
12.495,-0.0010618279,1.016071982,-16.5526238,-36.43293525,1000,-27.94754574,21.13859114,16.44233771,1000,18.56762632,-0.1052814551,-16.6831453,19.60034783,8.588828485,21.25997197,4.543688869,2.090042966
12.5,-0.0137099493,1.03808913,-15.99573931,-37.57717942,1000,-30.11817308,20.76952018,15.80203355,1000,17.23901993,-0.1254537411,-16.13570369,21.2925023,7.578052741,20.8909381,4.80822779,1.407455104
12.505,-0.01900418123,1.064947665,-15.36933745,-38.73992545,1000,-32.3809791,20.40719339,15.14696511,1000,15.92256842,-0.1219532119,-15.52871482,23.07435456,6.496937978,20.52597141,5.097546071,0.7539314572
